0,1,1,1,1.25,1.25,163.6752,180,5,12001700
0,1,1,1,2,1.25,169.7818,129,3,12527560
0,1,1,2,2,1.25,92.16908,3461,943,14358044
0,1,1,2,1.25,1.25,89.70587,6131,2790,13015616
0,1,1,2,2,1.25,92.16908,3461,917,12394996
0,1,1,3,2,1.25,151.8112,3462,876,14390144
0,1,1,3,1.25,1.25,110.4755,4879,1603,15571076
0,1,1,3,2,1.25,151.8112,3462,921,16247968
0,1,1,4,2,1.25,92.16908,4983,1827,12074020
0,1,1,4,1.25,1.25,89.70587,6770,3391,13180224
0,1,1,4,2,1.25,92.16908,4983,1721,12607936
0,1,1,-1,1.25,1.25,90.69852,50503,855,12579172
0,1,1,-1,1.25,2,108.1544,52693,311,12891084
0,1,1,-1,2,2,98.31123,56161,611,12321156
0,1,1,-1,2,1.25,99.38966,59420,504,15750132
0,1,2,-1,2,1.25,89.70587,10990,8925,16433368
0,1,2,-1,1.25,1.25,90.69852,63831,841,17816332
0,1,2,-1,1.25,2,108.1544,66021,334,17895496
0,1,2,-1,2,2,98.31123,69489,727,17392492
0,1,2,-1,2,1.25,99.38966,72748,543,18446932
0,1,3,-1,1.25,1.25,89.70587,6892,5322,13074140
0,1,3,-1,1.25,2,93.83329,1314,6110,17350364
0,1,3,-1,2,2,89.70587,6892,4743,17559808
0,1,3,-1,2,1.25,89.70587,6892,3867,14281404
0,1,4,-1,1.25,1.25,90.69852,77159,870,14330296
0,1,4,-1,1.25,2,108.1544,79349,306,14896324
0,1,4,-1,2,2,98.31123,82817,598,13206820
0,1,4,-1,2,1.25,99.38966,86076,536,13440760
0,2,0,0,2,1.25,122.3805,1853,231,13089408
0,2,0,1,2,1.25,125.7592,1673,187,15108716
0,2,0,2,2,1.25,90.42768,8094,5168,12899812
0,2,0,3,2,1.25,93.64091,4485,1410,13142820
0,2,0,4,2,1.25,90.42768,9944,8504,14587976
0,2,0,-1,1.25,1.25,92.5919,91741,1233,15277420
0,2,0,-1,1.25,2,131.8082,98214,2107,15174568
0,2,0,-1,2,2,144.1501,102886,928,16861356
0,2,0,-1,2,1.25,94.24876,108932,1431,15586116
0,2,1,0,2,1.25,145.2904,123,2,17150820
0,2,1,0,1.25,1.25,137.9117,415,18,17457976
0,2,1,0,2,1.25,145.2904,123,1,18407600
0,2,1,1,2,1.25,154.8823,129,2,19583944
0,2,1,1,1.25,1.25,146.9473,534,20,15821276
0,2,1,1,2,1.25,154.8823,129,5,17411844
0,2,1,2,2,1.25,90.42768,3901,1065,13977548
0,2,1,2,1.25,1.25,90.42768,7059,3734,16168180
0,2,1,2,2,1.25,90.42768,3901,1015,17067456
0,2,1,3,2,1.25,128.7163,2940,525,13163284
0,2,1,3,1.25,1.25,102.6231,4096,1101,16375948
0,2,1,3,2,1.25,128.7163,2940,564,15416560
0,2,1,4,2,1.25,90.42768,6288,2860,13674484
0,2,1,4,1.25,1.25,90.42768,9282,8135,14210384
0,2,1,4,2,1.25,90.42768,6288,2768,14596804
0,2,1,-1,1.25,1.25,92.5919,114597,1243,15031828
0,2,1,-1,1.25,2,131.8082,121070,2496,16382272
0,2,1,-1,2,2,144.1501,125742,993,14364564
0,2,1,-1,2,1.25,94.24876,131788,1356,16355212
0,2,2,-1,2,1.25,90.42768,12026,12134,14294552
0,2,2,-1,1.25,1.25,92.5919,137453,1224,14783836
0,2,2,-1,1.25,2,131.8082,143926,2365,14556544
0,2,2,-1,2,2,144.1501,148598,1114,16406288
0,2,2,-1,2,1.25,94.24876,154644,1497,15671352
0,2,3,-1,1.25,1.25,90.42768,8092,9971,13320596
0,2,3,-1,1.25,2,122.3805,1851,7802,14731272
0,2,3,-1,2,2,90.42768,8092,9532,16637512
0,2,3,-1,2,1.25,90.42768,8092,9728,15502924
0,2,4,-1,1.25,1.25,92.5919,160309,1178,17361440
0,2,4,-1,1.25,2,131.8082,166782,2525,15385012
0,2,4,-1,2,2,144.1501,171454,1155,17404804
0,2,4,-1,2,1.25,94.24876,177500,1390,16272968
0,3,0,0,2,1.25,87.17642,1675,199,15005564
0,3,0,1,2,1.25,136.4117,1401,161,14507380
0,3,0,2,2,1.25,78.71321,5465,2105,13942860
0,3,0,3,2,1.25,79.20585,3123,685,15368088
0,3,0,4,2,1.25,78.71321,8927,6472,14872880
0,3,0,-1,1.25,1.25,81.69115,183603,1552,17060096
0,3,0,-1,1.25,2,139.9148,191885,3959,17635312
0,3,0,-1,2,2,152.7493,197360,1597,14728572
0,3,0,-1,2,1.25,82.84065,202795,1408,13617696
0,3,1,0,2,1.25,157.397,141,2,14983224
0,3,1,0,1.25,1.25,149.5686,258,8,15014136
0,3,1,0,2,1.25,157.397,141,3,16664096
0,3,1,1,2,1.25,174.06,143,5,14156424
0,3,1,1,1.25,1.25,164.0894,489,25,15411676
0,3,1,1,2,1.25,174.06,143,5,14126204
0,3,1,2,2,1.25,80.31245,2603,541,14739856
0,3,1,2,1.25,1.25,78.83453,4126,1320,15857876
0,3,1,2,2,1.25,80.31245,2603,510,14682940
0,3,1,3,2,1.25,102.6691,2804,610,15163612
0,3,1,3,1.25,1.25,86.098,3111,699,15630720
0,3,1,3,2,1.25,102.6691,2804,620,14893440
0,3,1,4,2,1.25,80.31245,4003,1220,15179768
0,3,1,4,1.25,1.25,78.83453,7355,4185,14769284
0,3,1,4,2,1.25,80.31245,4003,1132,16844396
0,3,1,-1,1.25,1.25,81.69115,208898,1495,16591476
0,3,1,-1,1.25,2,139.9148,217180,4129,16462780
0,3,1,-1,2,2,152.7493,222655,1721,17355936
0,3,1,-1,2,1.25,82.84065,228090,1234,15882812
0,3,2,-1,2,1.25,78.71321,12377,14103,22496228
0,3,2,-1,1.25,1.25,81.69115,234193,1559,19736180
0,3,2,-1,1.25,2,139.9148,242475,3943,17021980
0,3,2,-1,2,2,152.7493,247950,1515,14475764
0,3,2,-1,2,1.25,82.84065,253385,1177,16048228
0,3,3,-1,1.25,1.25,78.71321,5463,3819,17577328
0,3,3,-1,1.25,2,78.71321,5463,3812,13311388
0,3,3,-1,2,2,78.71321,5463,3831,17432200
0,3,3,-1,2,1.25,78.71321,5463,2406,14913024
0,3,4,-1,1.25,1.25,81.69115,259488,1518,14609316
0,3,4,-1,1.25,2,139.9148,267770,3807,17375784
0,3,4,-1,2,2,152.7493,273245,1566,17217036
0,3,4,-1,2,1.25,82.84065,278680,1366,17346324
0,4,0,0,2,1.25,131.1176,955,76,18607108
0,4,0,1,2,1.25,141.5244,254,19,17761944
0,4,0,2,2,1.25,116.9767,12682,13473,13948180
0,4,0,3,2,1.25,129.897,6479,3553,16329424
0,4,0,4,2,1.25,116.9767,13343,20334,17812108
0,4,0,-1,1.25,1.25,119.1335,284435,1438,18994488
0,4,0,-1,1.25,2,155.1592,287282,559,14295640
0,4,0,-1,2,2,161.0232,289293,281,13441264
0,4,0,-1,2,1.25,119.5478,300020,4528,15887264
0,4,1,0,2,1.25,156.7364,105,2,17617072
0,4,1,0,1.25,1.25,137.5955,180,6,16425072
0,4,1,0,2,1.25,156.7364,105,2,17827340
0,4,1,1,2,1.25,171.8001,105,5,15725028
0,4,1,1,1.25,1.25,153.7585,126,3,17098484
0,4,1,1,2,1.25,171.8001,105,2,18194684
0,4,1,2,2,1.25,126.4252,7389,4391,15649252
0,4,1,2,1.25,1.25,117.2267,11198,11533,18219216
0,4,1,2,2,1.25,126.4252,7389,4166,18250268
0,4,1,3,2,1.25,169.6102,779,82,18170784
0,4,1,3,1.25,1.25,147.0214,2135,345,18907744
0,4,1,3,2,1.25,169.6102,779,66,16222672
0,4,1,4,2,1.25,116.9767,9218,6957,16298104
0,4,1,4,1.25,1.25,116.9767,12415,14215,17050972
0,4,1,4,2,1.25,116.9767,9218,6315,15138876
0,4,1,-1,1.25,1.25,119.1335,305775,1425,18324324
0,4,1,-1,1.25,2,155.1592,308622,572,15524328
0,4,1,-1,2,2,161.0232,310633,265,15911364
0,4,1,-1,2,1.25,119.5478,321360,4853,16999720
0,4,2,-1,2,1.25,116.9767,15258,21890,15522904
0,4,2,-1,1.25,1.25,119.1335,327115,1508,17308592
0,4,2,-1,1.25,2,155.1592,329962,560,18125492
0,4,2,-1,2,2,161.0232,331973,273,15188728
0,4,2,-1,2,1.25,119.5478,342700,4694,14743444
0,4,3,-1,1.25,1.25,116.9767,12680,17864,15227080
0,4,3,-1,1.25,2,131.1176,952,1113,15230036
0,4,3,-1,2,2,116.9767,12680,15930,14590408
0,4,3,-1,2,1.25,116.9767,12680,17504,13520340
0,4,4,-1,1.25,1.25,119.1335,348455,1327,13884768
0,4,4,-1,1.25,2,155.1592,351302,520,14507000
0,4,4,-1,2,2,161.0232,353313,258,12027208
0,4,4,-1,2,1.25,119.5478,364040,4330,14213824
