2,0,0,0,1,1,109.0735,2209,412,4839568
2,0,0,1,1,1,117.1274,737,54,7998916
2,0,0,2,1,1,106.5986,12280,11235,11862516
2,0,0,3,1,1,109.0735,8275,5400,7959184
2,0,0,4,1,1,106.5986,13057,13174,10314456
2,0,0,-1,1.25,1.25,108.0239,9103,3114,9584868
2,0,0,-1,1.25,2,117.2696,10498,283,10312744
2,0,0,-1,2,2,129.5968,11890,236,10356564
2,0,0,-1,2,1.25,113.0845,18062,1828,9730304
2,0,1,0,2,1.25,161.3835,151,6,15456356
2,0,1,0,1.25,1.25,116.2696,208,8,8936072
2,0,1,0,2,1.25,161.3835,151,4,9841668
2,0,1,1,2,1.25,218.8504,154,5,10911832
2,0,1,1,1.25,1.25,183.4184,335,16,11067836
2,0,1,1,2,1.25,218.8504,154,5,10752640
2,0,1,2,2,1.25,109.0735,6669,3464,10371072
2,0,1,2,1.25,1.25,106.5986,11084,10155,13059064
2,0,1,2,2,1.25,109.0735,6669,3288,12717096
2,0,1,3,2,1.25,173.0238,2545,482,14374336
2,0,1,3,1.25,1.25,141.8884,5900,2460,11928532
2,0,1,3,2,1.25,173.0238,2545,493,14779008
2,0,1,4,2,1.25,107.541,9179,6429,11624492
2,0,1,4,1.25,1.25,106.5986,12033,13889,13692588
2,0,1,4,2,1.25,107.541,9179,6097,13949612
2,0,1,-1,1.25,1.25,108.0239,27165,3186,10845748
2,0,1,-1,1.25,2,117.2696,28560,205,12781624
2,0,1,-1,2,2,129.5968,29952,251,11017692
2,0,1,-1,2,1.25,113.0845,36124,1870,12256232
2,0,2,-1,2,1.25,106.5986,15390,24458,20504264
2,0,2,-1,1.25,1.25,108.0239,45227,3224,14725136
2,0,2,-1,1.25,2,117.2696,46622,225,15781276
2,0,2,-1,2,2,129.5968,48014,223,14002188
2,0,2,-1,2,1.25,113.0845,54186,1688,13401868
2,0,3,-1,1.25,1.25,106.5986,12280,18880,17578508
2,0,3,-1,1.25,2,106.5986,12280,31969,18167972
2,0,3,-1,2,2,106.5986,12280,18317,12778576
2,0,3,-1,2,1.25,106.5986,12280,19784,15297644
2,0,4,-1,1.25,1.25,108.0239,63289,3378,14130196
2,0,4,-1,1.25,2,117.2696,64684,236,16651524
2,0,4,-1,2,2,129.5968,66076,230,13544696
2,0,4,-1,2,1.25,113.0845,72248,1732,13930584
2,1,0,0,2,1.25,109.5919,2245,405,13411344
2,1,0,1,2,1.25,170.8333,2313,387,14267696
2,1,0,2,2,1.25,104.6259,10660,10675,13933740
2,1,0,3,2,1.25,111.8836,6237,2936,16053952
2,1,0,4,2,1.25,104.6259,13504,18557,16682512
2,1,0,-1,1.25,1.25,110.4203,78478,1711,17428068
2,1,0,-1,1.25,2,158.5827,84940,2774,14520104
2,1,0,-1,2,2,152.4859,92598,3202,17147200
2,1,0,-1,2,1.25,117.3051,98310,1378,17121152
2,1,1,0,2,1.25,183.6041,155,3,15243348
2,1,1,0,1.25,1.25,173.0183,394,14,15503336
2,1,1,0,2,1.25,183.6041,155,4,16636852
2,1,1,1,2,1.25,194.9889,174,4,17823168
2,1,1,1,1.25,1.25,178.6396,632,36,15284936
2,1,1,1,2,1.25,194.9889,174,5,16418756
2,1,1,2,2,1.25,104.6259,3569,912,16417268
2,1,1,2,1.25,1.25,104.6259,8702,6013,16739496
2,1,1,2,2,1.25,104.6259,3569,933,15427048
2,1,1,3,2,1.25,155.3615,4003,1092,19919500
2,1,1,3,1.25,1.25,113.2193,4378,1375,14110752
2,1,1,3,2,1.25,155.3615,4003,1104,15300416
2,1,1,4,2,1.25,104.6259,5484,2084,16411396
2,1,1,4,1.25,1.25,104.6259,12110,14049,14496232
2,1,1,4,2,1.25,104.6259,5484,2301,18948504
2,1,1,-1,1.25,1.25,110.4203,104540,1510,15280348
2,1,1,-1,1.25,2,158.5827,111002,2441,15341464
2,1,1,-1,2,2,152.4859,118660,3217,15596000
2,1,1,-1,2,1.25,117.3051,124372,1269,16782012
